register,kind,name,qid,lat,lon,sitelinks,population,has_image,status,matched,auto_admit,beauty_est,queued
it_borghi_piu_belli,beautiful_village,Gromo,Q101155,45.96444,9.9275,51,1141,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Verucchio,Q111972,43.98333,12.4215,51,10052,yes,missing,,yes,8.5,2026-09-03
it_borghi_piu_belli,beautiful_village,Castro dei Volsci,Q116660,41.51667,13.4,51,4465,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Mondavio,Q207161,43.67405,12.96828,51,3634,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Mondolfo,Q207185,43.7517,13.09557,51,14252,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Castel di Tora,Q223513,42.21493,12.96359,51,266,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Magliano Sabina,Q224202,42.36667,12.48333,51,3433,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Oratino,Q277839,41.58333,14.58333,51,1676,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Geraci Siculo,Q386523,37.86667,14.15,51,1702,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Buccheri,Q489958,37.125,14.85194,51,1729,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Petralia Soprana,Q490929,37.8,14.1,51,2968,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Montalbano Elicona,Q492622,38.02341,15.01366,51,2038,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Cervo,Q268361,43.92529,8.11434,51,1086,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Montelupone,Q83122,43.34428,13.56762,51,3359,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Caramanico Terme,Q51350,42.15,14.01667,51,1779,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Cisternino,Q51863,40.75,17.41667,51,11139,yes,missing,,yes,7.0,2026-09-03
it_borghi_piu_belli,beautiful_village,Venzone,Q53391,46.33031,13.13825,51,1939,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Rocca Imperiale,Q53947,40.10641,16.5949,51,3204,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Gesualdo,Q55037,41.00778,15.07333,51,3234,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Summonte,Q55122,40.95,14.75,51,1518,yes,missing,,yes,8.1,2026-09-03
it_borghi_piu_belli,beautiful_village,Monteprandone,Q56083,42.92026,13.83552,51,12896,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Esanatoglia,Q73733,43.25135,12.94589,51,1899,yes,missing,,yes,5.7,2026-09-03
unesco_whc,unesco_whc,Pirin National Park,Q651314,41.67222,23.48778,51,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Doñana National Park,Q463141,37.02,-6.44,51,,yes,missing,,yes,6.6,2026-09-03
unesco_whc,unesco_whc,Qal'at Bani Hammad,Q500367,35.81389,4.79333,51,,yes,missing,,yes,7.6,2026-09-03
national_park,national_park,Doñana National Park,Q463141,37.02,-6.44,51,,yes,missing,,yes,4.9,2026-09-03
biosphere_reserve,national_park,Doñana National Park,Q463141,37.02,-6.44,51,,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Charroux,Q273012,46.185,3.16139,50,335,yes,missing,,yes,7.0,2026-09-03
fr_plus_beaux_detours,heritage_town,Saint-Jean-d'Angély,Q348807,45.94417,-0.52111,50,6784,yes,missing,,yes,3.8,2026-09-03
fr_plus_beaux_detours,heritage_town,Louhans-Châteaurenaud,Q460787,46.62639,5.22472,50,6446,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Pont-Croix,Q225200,48.04194,-4.48917,50,1669,yes,missing,,yes,3.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Zavattarello,Q40938,44.86667,9.26667,50,879,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Rocca Pietore,Q40985,46.43387,11.97716,50,1149,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Sant'Ambrogio di Valpolicella,Q47513,45.52089,10.83618,50,11846,yes,missing,,yes,7.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Fiumalbo,Q100052,44.17995,10.64773,50,1175,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Camerata Cornello,Q100133,45.9,9.65,50,558,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Compiano,Q100785,44.49544,9.66258,50,1058,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Gualtieri,Q111202,44.9,10.63333,50,6241,yes,missing,,yes,7.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Morro d'Alba,Q124436,43.60116,13.21376,50,1798,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Collalto Sabino,Q224048,42.1367,13.0484,50,391,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Orvinio,Q224272,42.13333,12.93333,50,396,yes,missing,,yes,8.3,2026-09-03
it_borghi_piu_belli,beautiful_village,Zuccarello,Q227641,44.11103,8.11585,50,280,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Millesimo,Q270858,44.3644,8.20594,50,3185,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Sepino,Q278225,41.4,14.61667,50,1798,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Pieve Tesino,Q298712,46.06906,11.60908,50,648,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Oriolo,Q18429979,40.05381,16.44609,50,1833,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Opi,Q50114,41.77778,13.83,50,379,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Cipressa,Q268558,43.85143,7.93055,50,1201,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Diano Castello,Q268902,43.92404,8.06695,50,2252,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Brugnato,Q270058,44.23667,9.72524,50,1283,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Montecosaro,Q83104,43.31691,13.63537,50,7369,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,San Ginesio,Q83369,43.10784,13.31667,50,3089,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Pretoro,Q51268,42.2163,14.14304,50,856,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Specchia,Q52198,39.9381,18.2984,50,4569,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Badolato,Q53495,38.56667,16.53333,50,2843,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Aieta,Q53821,39.93333,15.81667,50,753,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Altomonte,Q53826,39.7,16.13333,50,4019,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Monteverde,Q55064,40.99972,15.535,50,695,yes,missing,,yes,4.9,2026-09-03
it_bandiera_arancione,heritage_town,Brugnato,Q270058,44.23667,9.72524,50,1283,yes,missing,,yes,4.7,2026-09-03
it_bandiera_arancione,heritage_town,Scapoli,Q279646,41.61667,14.05,50,586,yes,missing,,yes,3.8,2026-09-03
fr_plus_beaux_villages,beautiful_village,Coaraze,Q841580,43.86417,7.295,49,827,yes,missing,,yes,6.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,Ainhoa,Q212962,43.30667,-1.49861,49,672,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Arlempdes,Q250332,44.86528,3.92306,49,156,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_detours,heritage_town,Cambo-les-Bains,Q197014,43.35778,-1.40167,49,6760,yes,missing,,yes,3.8,2026-09-03
fr_plus_beaux_detours,heritage_town,L'Argentière-la-Bessée,Q380689,44.79444,6.55917,49,2288,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Combourg,Q324273,48.40861,-1.75167,49,6411,yes,missing,,yes,4.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Cison di Valmarino,Q29402,45.97028,12.14306,49,2463,yes,missing,,yes,7.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Pandino,Q42557,45.4,9.55,49,8856,yes,missing,,yes,7.0,2026-09-03
it_borghi_piu_belli,beautiful_village,Follina,Q48155,45.95,12.11667,49,3535,yes,missing,,yes,7.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Treia,Q94980,43.31137,13.31305,49,9013,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Montefiore Conca,Q111833,43.88333,12.61667,49,2300,yes,missing,,yes,8.5,2026-09-03
it_borghi_piu_belli,beautiful_village,San Giovanni in Marignano,Q111937,43.9393,12.7137,49,9408,yes,missing,,yes,8.1,2026-09-03
it_borghi_piu_belli,beautiful_village,Offagna,Q124512,43.52727,13.4415,49,2047,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Monte Grimano,Q207231,43.86543,12.47306,49,1094,yes,missing,,yes,8.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Borgo Valsugana,Q246524,46.05,11.45,49,7021,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Castelbianco,Q270593,44.11299,8.0742,49,319,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Castelvecchio di Rocca Barbena,Q270606,44.13048,8.11551,49,130,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Fornelli,Q279187,41.60678,14.14041,49,1804,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Pescocostanzo,Q50123,41.88722,14.06639,49,1081,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Alberona,Q51889,41.43333,15.11667,49,846,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Roseto Valfortore,Q51950,41.37544,15.09824,49,993,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Frisanco,Q53173,46.21667,12.73333,49,572,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Travesio,Q53201,46.1979,12.87,49,1788,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Trivignano Udinese,Q53388,45.95,13.33333,49,1555,yes,missing,,yes,7.0,2026-09-03
it_borghi_piu_belli,beautiful_village,Moresco,Q59271,43.08582,13.73205,49,516,yes,missing,,yes,4.9,2026-09-03
gb_market_town,market_town,Abingdon-on-Thames,Q321381,51.67167,-1.27833,49,33130,yes,missing,,yes,3.3,2026-09-03
unesco_whc,unesco_whc,Boyana Church,Q276553,42.64467,23.26617,49,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Mir Castle Complex,Q209643,53.45127,26.47289,49,,yes,missing,,yes,8.0,2026-09-03
unesco_whc,unesco_whc,Urnes Stave Church,Q210678,61.29806,7.3225,49,,yes,missing,,yes,8.0,2026-09-03
unesco_tentative,unesco_tentative,Lake Tuz,Q211823,38.83333,33.33333,49,,yes,missing,,yes,2.9,2026-09-03
unesco_creative_cities,capital_of_culture,Barcelos,Q213242,41.53333,-8.61667,49,116752,yes,missing,,yes,5.6,2026-09-03
fr_plus_beaux_villages,beautiful_village,Balazuc,Q270179,44.50861,4.3725,48,389,yes,missing,,yes,6.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,Aiguèze,Q317362,44.30333,4.55583,48,212,yes,missing,,yes,7.8,2026-09-03
fr_plus_beaux_villages,beautiful_village,Saint-Véran,Q476465,44.7,6.86833,48,160,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_detours,heritage_town,Gourdon,Q175525,44.73722,1.38278,48,4206,yes,missing,,yes,4.7,2026-09-03
fr_petites_cites,heritage_town,Quintin,Q207853,48.40361,-2.90944,48,2739,yes,missing,,yes,3.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Navelli,Q50111,42.23721,13.72961,48,537,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Macerata Feltria,Q207070,43.80333,12.44185,48,1889,yes,missing,,yes,8.1,2026-09-03
it_borghi_piu_belli,beautiful_village,Bleggio Superiore,Q244220,46.02257,10.82368,48,1517,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Bondone,Q246478,45.80649,10.55027,48,641,yes,missing,,yes,7.0,2026-09-03
it_borghi_piu_belli,beautiful_village,Vigo di Fassa,Q327930,46.41667,11.66667,48,1260,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,San Marco d'Alunzio,Q498180,38.0719,14.70031,48,1778,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Pietramontecorvino,Q11184602,41.55,15.13333,48,2460,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Bovino,Q51895,41.25,15.35,48,2973,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Irsina,Q52297,40.75,16.23333,48,4449,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Montefiore dell'Aso,Q56080,43.05166,13.75141,48,1986,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Servigliano,Q59300,43.08087,13.49203,48,2171,yes,missing,,yes,4.9,2026-09-03
unesco_whc,unesco_whc,Trinity Lavra of St. Sergius,Q211962,56.31035,38.13065,48,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Vatnajökull National Park,Q1353292,64.5,-17.0,48,,yes,missing,,yes,6.6,2026-09-03
fr_plus_beaux_villages,beautiful_village,Châteauneuf,Q16718,47.21889,4.64111,47,81,yes,missing,,yes,6.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,Moncontour,Q274148,48.35917,-2.63306,47,738,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_detours,heritage_town,Néris-les-Bains,Q467294,46.28778,2.66139,47,2368,yes,missing,,yes,3.8,2026-09-03
fr_plus_beaux_detours,heritage_town,Saint-Amand-les-Eaux,Q626309,50.44806,3.42694,47,15974,yes,missing,,yes,6.8,2026-09-03
fr_plus_beaux_detours,heritage_town,Mazamet,Q631977,43.49167,2.37333,47,10085,yes,missing,,yes,4.7,2026-09-03
fr_petites_cites,heritage_town,Moncontour,Q274148,48.35917,-2.63306,47,738,yes,missing,,yes,3.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Scandolara Ravara,Q42879,45.0452,10.30802,47,1306,yes,missing,,yes,8.1,2026-09-03
it_borghi_piu_belli,beautiful_village,Vernasca,Q102997,44.8,9.83333,47,2004,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Tremosine,Q112127,45.77222,10.75833,47,2066,yes,missing,,yes,7.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Mercatello sul Metauro,Q207099,43.6474,12.33683,47,1326,yes,missing,,yes,7.0,2026-09-03
it_borghi_piu_belli,beautiful_village,Maruggio,Q52022,40.32278,17.57361,47,5250,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Miglionico,Q52320,40.56667,16.5,47,2372,yes,missing,,yes,6.4,2026-09-03
it_borghi_piu_belli,beautiful_village,Caccuri,Q54496,39.23333,16.78333,47,1538,yes,missing,,yes,4.9,2026-09-03
gb_market_town,market_town,King's Lynn,Q157341,52.7543,0.3976,47,42800,yes,missing,,yes,1.7,2026-09-03
unesco_whc,unesco_whc,Dead Cities,Q393841,36.33417,36.84417,47,,yes,missing,,yes,5.9,2026-09-03
unesco_whc,unesco_whc,Val d'Orcia,Q217449,43.06667,11.55,47,,yes,missing,,yes,8.6,2026-09-03
unesco_whc,unesco_whc,Srebarna Nature Reserve,Q122082,44.11112,27.07221,47,,yes,missing,,yes,8.0,2026-09-03
biosphere_reserve,national_park,Srebarna Nature Reserve,Q122082,44.11112,27.07221,47,,yes,missing,,yes,6.3,2026-09-03
fr_plus_beaux_villages,beautiful_village,Lyons-la-Forêt,Q115476,49.39944,1.47611,46,756,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Ars-en-Ré,Q300000,46.20778,-1.51583,46,1314,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Belcastel,Q328371,44.38861,2.33722,46,189,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Estaing,Q384378,44.55528,2.67167,46,502,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Curemonte,Q453324,45.00083,1.74222,46,219,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Blesle,Q472992,45.31889,3.17056,46,611,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_detours,heritage_town,Lapalisse,Q271962,46.24944,3.63722,46,3138,yes,missing,,yes,5.4,2026-09-03
fr_plus_beaux_detours,heritage_town,Vals-les-Bains,Q323660,44.66556,4.36611,46,3474,yes,missing,,yes,4.7,2026-09-03
fr_plus_beaux_detours,heritage_town,Sancerre,Q459683,47.33111,2.83889,46,1269,yes,missing,,yes,4.7,2026-09-03
fr_petites_cites,heritage_town,Guerlesquin,Q328787,48.5175,-3.58861,46,1285,yes,missing,,yes,3.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Guardia Perticara,Q52577,40.36667,16.1,46,517,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Viggianello,Q52693,39.96667,16.08333,46,2683,yes,missing,,yes,4.9,2026-09-03
it_borghi_piu_belli,beautiful_village,Buonvicino,Q53845,39.68333,15.88333,46,1999,yes,missing,,yes,4.9,2026-09-03
unesco_whc,unesco_whc,Novodevichy Convent,Q270725,55.72597,37.55658,46,,yes,missing,,yes,9.0,2026-09-03
unesco_whc,unesco_whc,Dougga,Q32378,36.42333,9.22028,46,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Holašovice,Q826452,48.96667,14.26667,46,204,yes,missing,,yes,8.3,2026-09-03
unesco_tentative,unesco_tentative,Velebit,Q223275,44.53333,15.23333,46,,yes,missing,,yes,4.4,2026-09-03
unesco_tentative,unesco_tentative,Arwad,Q377802,34.85611,35.85833,46,,yes,missing,,yes,4.4,2026-09-03
fr_plus_beaux_villages,beautiful_village,Parfondeval,Q871779,49.74083,4.15972,45,143,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Eus,Q919415,42.64361,2.45722,45,386,yes,missing,,yes,7.0,2026-09-03
fr_plus_beaux_villages,beautiful_village,La Grave,Q624323,45.04611,6.30583,45,479,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Rodemack,Q21939,49.46889,6.23611,45,1277,yes,missing,,yes,7.0,2026-09-03
fr_plus_beaux_villages,beautiful_village,Flavigny-sur-Ozerain,Q333734,47.51222,4.53111,45,274,yes,missing,,yes,6.4,2026-09-03
fr_plus_beaux_detours,heritage_town,Beaugency,Q429910,47.77833,1.63167,45,8024,yes,missing,,yes,3.8,2026-09-03
it_borghi_piu_belli,beautiful_village,Luserna,Q120272,45.9225,11.32361,45,267,yes,missing,,yes,5.7,2026-09-03
it_borghi_piu_belli,beautiful_village,Frontino,Q206927,43.76453,12.37793,45,300,yes,missing,,yes,8.1,2026-09-03
gb_market_town,market_town,Bury,Q47822,53.59315,-2.29855,45,78729,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Wokingham,Q1000679,51.41,-0.84,45,30403,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Ashford,Q725261,51.1465,0.8676,45,83213,yes,missing,,yes,3.3,2026-09-03
unesco_whc,unesco_whc,Stoclet Palace,Q239028,50.83514,4.41625,45,,yes,missing,,yes,9.5,2026-09-03
unesco_whc,unesco_whc,Wieskirche,Q156675,47.6806,10.90044,45,,yes,missing,,yes,8.0,2026-09-03
unesco_whc,unesco_whc,Sidi Bou Said,Q877391,36.86976,10.34101,45,5873,yes,missing,,yes,9.0,2026-09-03
unesco_tentative,unesco_tentative,Šar Mountains,Q391195,42.08363,20.83333,45,,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Pradelles,Q638239,44.76944,3.88222,44,531,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,La Couvertoirade,Q632612,43.91278,3.31639,44,210,yes,missing,,yes,5.7,2026-09-03
fr_plus_beaux_villages,beautiful_village,Villefranche-de-Conflent,Q501114,42.58722,2.36778,44,215,yes,missing,,yes,7.4,2026-09-03
